,TicketID,CustomerID,IssueType,ResolutionTime,Status
1644,CMP0330-BGYZE2,0330-BGYZE,Service,2,Closed
1645,CMP9143-CANJF1,9143-CANJF,Internet,2,Closed
1646,CMP7284-BUYEC1,7284-BUYEC,Billing,1,Closed
1647,CMP9194-GFVOI1,9194-GFVOI,Service,2,Closed
1648,CMP4282-MSACW1,4282-MSACW,Service,3,Open
1649,CMP0253-ZTEOB1,0253-ZTEOB,Service,4,Open
1650,CMP3474-BAFSJ1,3474-BAFSJ,Billing,2,Closed
1651,CMP3642-BYHDO1,3642-BYHDO,Service,2,Closed
1652,CMP7234-KMNRQ1,7234-KMNRQ,Internet,4,Open
1653,CMP6794-HKIAJ1,6794-HKIAJ,Service,1,Closed
1654,CMP0744-GKNGE1,0744-GKNGE,Internet,2,Closed
1655,CMP0369-ZGOVK1,0369-ZGOVK,Internet,4,Closed
1656,CMP0369-ZGOVK2,0369-ZGOVK,Service,2,Closed
1657,CMP2000-MPKCA1,2000-MPKCA,Billing,3,Closed
1658,CMP2000-MPKCA2,2000-MPKCA,Billing,3,Open
1659,CMP9762-YAQAA1,9762-YAQAA,Internet,3,Closed
1660,CMP0100-DUVFC1,0100-DUVFC,Billing,3,Open
1661,CMP9430-NKQLY1,9430-NKQLY,Internet,2,Open
1662,CMP6483-OATDN1,6483-OATDN,Internet,2,Open
1663,CMP1293-HHSHJ1,1293-HHSHJ,Billing,1,Closed
1664,CMP1293-HHSHJ2,1293-HHSHJ,Service,2,Open
1665,CMP8610-ZIKJJ1,8610-ZIKJJ,Billing,3,Open
1666,CMP7801-KICAO1,7801-KICAO,Internet,3,Closed
1667,CMP7801-KICAO2,7801-KICAO,Service,2,Closed
1668,CMP7673-LPRNY1,7673-LPRNY,Billing,3,Open
1669,CMP8710-YGLWG1,8710-YGLWG,Billing,3,Open
1670,CMP0969-RGKCU1,0969-RGKCU,Service,4,Closed
1671,CMP0378-CJKPV1,0378-CJKPV,Service,2,Closed
1672,CMP0670-ANMUU1,0670-ANMUU,Billing,3,Open
1673,CMP0670-ANMUU2,0670-ANMUU,Service,2,Open
1674,CMP6741-EGCBI1,6741-EGCBI,Billing,2,Closed
1675,CMP9677-AVKED1,9677-AVKED,Billing,4,Closed
1676,CMP9677-AVKED2,9677-AVKED,Service,1,Closed
1677,CMP2227-JRSJX1,2227-JRSJX,Internet,2,Open
1678,CMP4634-JLRJT1,4634-JLRJT,Billing,4,Closed
1679,CMP4634-JLRJT2,4634-JLRJT,Service,4,Closed
1680,CMP9501-UKKNL1,9501-UKKNL,Service,3,Closed
1681,CMP9501-UKKNL2,9501-UKKNL,Internet,1,Closed
1682,CMP8734-FNWVH1,8734-FNWVH,Internet,3,Closed
1683,CMP9447-YPTBX1,9447-YPTBX,Service,3,Closed
1684,CMP9447-YPTBX2,9447-YPTBX,Service,4,Closed
1685,CMP9819-FBNSV1,9819-FBNSV,Billing,3,Closed
1686,CMP3243-ZHOHY1,3243-ZHOHY,Service,3,Open
1687,CMP2203-GHNWN1,2203-GHNWN,Service,4,Open
1688,CMP2203-GHNWN2,2203-GHNWN,Service,1,Open
1689,CMP3878-AVSOQ1,3878-AVSOQ,Service,1,Closed
1690,CMP9738-QLWTP1,9738-QLWTP,Service,1,Closed
1691,CMP2259-OUUSZ1,2259-OUUSZ,Internet,4,Closed
1692,CMP2259-OUUSZ2,2259-OUUSZ,Service,2,Open
1693,CMP7826-VVKWT1,7826-VVKWT,Internet,4,Closed
1694,CMP7826-VVKWT2,7826-VVKWT,Billing,4,Closed
1695,CMP2587-EKXTS1,2587-EKXTS,Billing,4,Closed
1696,CMP4821-SJHJV1,4821-SJHJV,Service,4,Closed
1697,CMP4821-SJHJV2,4821-SJHJV,Internet,2,Closed
1698,CMP7346-MEDWM1,7346-MEDWM,Billing,4,Closed
1699,CMP4993-JCRGJ1,4993-JCRGJ,Billing,3,Closed
1700,CMP9537-JALFH1,9537-JALFH,Billing,2,Closed
1701,CMP6698-OXETB1,6698-OXETB,Internet,3,Closed
1702,CMP3724-BSCVH1,3724-BSCVH,Service,3,Closed
1703,CMP3724-BSCVH2,3724-BSCVH,Billing,3,Closed
1704,CMP8468-EHYJA1,8468-EHYJA,Internet,1,Closed
1705,CMP0508-OOLTO1,0508-OOLTO,Service,4,Closed
1706,CMP0508-OOLTO2,0508-OOLTO,Billing,1,Closed
1707,CMP9822-WMWVG1,9822-WMWVG,Internet,3,Closed
1708,CMP6339-RZCBJ1,6339-RZCBJ,Billing,1,Open
1709,CMP0430-IHCDJ1,0430-IHCDJ,Internet,2,Closed
1710,CMP0430-IHCDJ2,0430-IHCDJ,Billing,4,Closed
1711,CMP5821-MMEIL1,5821-MMEIL,Internet,4,Closed
1712,CMP5821-MMEIL2,5821-MMEIL,Service,2,Closed
1713,CMP1469-LBJQJ1,1469-LBJQJ,Service,1,Closed
1714,CMP7868-BGSZA1,7868-BGSZA,Internet,2,Closed
1715,CMP7868-BGSZA2,7868-BGSZA,Billing,3,Closed
1716,CMP9481-IEBZY1,9481-IEBZY,Service,4,Closed
1717,CMP6402-EJMWF1,6402-EJMWF,Billing,3,Open
1718,CMP6402-EJMWF2,6402-EJMWF,Service,3,Closed
1719,CMP1080-BWSYE1,1080-BWSYE,Internet,1,Open
1720,CMP1080-BWSYE2,1080-BWSYE,Service,3,Closed
1721,CMP7291-CDTMJ1,7291-CDTMJ,Internet,2,Closed
1722,CMP7128-GGCNO1,7128-GGCNO,Service,3,Closed
1723,CMP6710-HSJRD1,6710-HSJRD,Internet,3,Open
1724,CMP6710-HSJRD2,6710-HSJRD,Internet,2,Open
1725,CMP9348-YVOMK1,9348-YVOMK,Service,1,Closed
1726,CMP9348-YVOMK2,9348-YVOMK,Billing,2,Closed
1727,CMP8590-OHDIW1,8590-OHDIW,Billing,3,Closed
1728,CMP8590-OHDIW2,8590-OHDIW,Billing,1,Closed
1729,CMP2773-OVBPK1,2773-OVBPK,Billing,4,Closed
1730,CMP8261-GWDBQ1,8261-GWDBQ,Internet,2,Closed
1731,CMP8261-GWDBQ2,8261-GWDBQ,Service,3,Closed
1732,CMP1093-YSWCA1,1093-YSWCA,Service,1,Open
1733,CMP4537-CIBHB1,4537-CIBHB,Service,3,Closed
1734,CMP4537-CIBHB2,4537-CIBHB,Service,3,Closed
1735,CMP2019-HDCZY1,2019-HDCZY,Service,1,Closed
1736,CMP4778-IZARL1,4778-IZARL,Service,2,Closed
1737,CMP4778-IZARL2,4778-IZARL,Internet,4,Closed
1738,CMP6023-GSSXW1,6023-GSSXW,Internet,2,Open
1739,CMP6023-GSSXW2,6023-GSSXW,Internet,3,Closed
1740,CMP0420-HLGXF1,0420-HLGXF,Internet,2,Closed
1741,CMP0420-HLGXF2,0420-HLGXF,Service,2,Closed
1742,CMP3657-COGMW1,3657-COGMW,Internet,1,Open
1743,CMP1329-VHWNP1,1329-VHWNP,Billing,1,Closed
1744,CMP1329-VHWNP2,1329-VHWNP,Billing,2,Closed
1745,CMP0266-GMEAO1,0266-GMEAO,Service,2,Open
1746,CMP5574-NXZIU1,5574-NXZIU,Service,1,Closed
1747,CMP4098-NAUKP1,4098-NAUKP,Billing,3,Closed
1748,CMP5862-BRIXZ1,5862-BRIXZ,Internet,1,Closed
1749,CMP5862-BRIXZ2,5862-BRIXZ,Billing,2,Closed
1750,CMP2126-GSEGL1,2126-GSEGL,Billing,2,Closed
1751,CMP2434-EEVDB1,2434-EEVDB,Billing,4,Closed
1752,CMP6199-IWKGC1,6199-IWKGC,Billing,4,Open
1753,CMP8152-VETUR1,8152-VETUR,Internet,4,Closed
1754,CMP0916-QOFDP1,0916-QOFDP,Billing,3,Closed
1755,CMP6199-IPCAO1,6199-IPCAO,Service,1,Closed
1756,CMP1453-RZFON1,1453-RZFON,Billing,3,Closed
1757,CMP2476-YGEFM1,2476-YGEFM,Service,4,Closed
1758,CMP5055-BRMNE1,5055-BRMNE,Internet,3,Closed
1759,CMP5055-BRMNE2,5055-BRMNE,Internet,1,Closed
1760,CMP3452-GWUIN1,3452-GWUIN,Service,4,Closed
1761,CMP8626-XHBIE1,8626-XHBIE,Internet,3,Closed
1762,CMP8626-XHBIE2,8626-XHBIE,Service,1,Closed
1763,CMP2208-UGTGR1,2208-UGTGR,Service,2,Closed
1764,CMP3005-TYFRD1,3005-TYFRD,Service,4,Closed
1765,CMP3079-BCHLN1,3079-BCHLN,Internet,4,Closed
1766,CMP3836-FZSDJ1,3836-FZSDJ,Billing,4,Closed
1767,CMP9142-XMYJH1,9142-XMYJH,Billing,1,Closed
1768,CMP0187-QSXOE1,0187-QSXOE,Billing,2,Closed
1769,CMP0187-QSXOE2,0187-QSXOE,Service,2,Closed
1770,CMP0769-MURVM1,0769-MURVM,Billing,3,Closed
1771,CMP0769-MURVM2,0769-MURVM,Service,3,Closed
1772,CMP5917-RYRMG1,5917-RYRMG,Service,3,Closed
1773,CMP7572-KPVKK1,7572-KPVKK,Billing,2,Closed
1774,CMP5934-RMPOV1,5934-RMPOV,Internet,4,Closed
1775,CMP5934-RMPOV2,5934-RMPOV,Billing,3,Closed
1776,CMP3146-JTQHR1,3146-JTQHR,Service,1,Closed
1777,CMP2990-IAJSV1,2990-IAJSV,Service,1,Open
1778,CMP5345-BMKWB1,5345-BMKWB,Billing,4,Closed
1779,CMP9625-RZFUK1,9625-RZFUK,Internet,3,Closed
1780,CMP8207-VVMYB1,8207-VVMYB,Billing,2,Closed
1781,CMP1227-UDMZR1,1227-UDMZR,Internet,1,Open
1782,CMP1227-UDMZR2,1227-UDMZR,Billing,3,Open
1783,CMP8815-LMFLX1,8815-LMFLX,Service,2,Open
1784,CMP9135-HSWOC1,9135-HSWOC,Billing,2,Closed
1785,CMP9135-HSWOC2,9135-HSWOC,Service,1,Open
1786,CMP1506-YJTYT1,1506-YJTYT,Internet,4,Open
1787,CMP1506-YJTYT2,1506-YJTYT,Service,1,Closed
1788,CMP7596-LDUXP1,7596-LDUXP,Service,2,Closed
1789,CMP7596-LDUXP2,7596-LDUXP,Billing,4,Closed
1790,CMP9134-WYRVP1,9134-WYRVP,Service,2,Closed
1791,CMP2931-SVLTV1,2931-SVLTV,Service,4,Closed
1792,CMP5743-KHMNA1,5743-KHMNA,Billing,4,Closed
1793,CMP5743-KHMNA2,5743-KHMNA,Billing,1,Closed
1794,CMP4468-YDOVK1,4468-YDOVK,Service,4,Open
1795,CMP4468-YDOVK2,4468-YDOVK,Billing,1,Closed
1796,CMP4302-ZYFEL1,4302-ZYFEL,Internet,2,Closed
1797,CMP4366-CTOUZ1,4366-CTOUZ,Internet,4,Closed
1798,CMP4366-CTOUZ2,4366-CTOUZ,Service,3,Closed
1799,CMP0537-QYZZN1,0537-QYZZN,Billing,4,Closed
1800,CMP2520-SGTTA1,2520-SGTTA,Service,4,Closed
1801,CMP1482-OXZSY1,1482-OXZSY,Billing,3,Closed
1802,CMP1482-OXZSY2,1482-OXZSY,Service,3,Closed
1803,CMP7576-JMYWV1,7576-JMYWV,Service,4,Closed
1804,CMP7576-JMYWV2,7576-JMYWV,Billing,3,Closed
1805,CMP2263-SFSQZ1,2263-SFSQZ,Service,4,Closed
1806,CMP1139-WUOAH1,1139-WUOAH,Billing,3,Closed
1807,CMP6937-GCDGQ1,6937-GCDGQ,Service,2,Closed
1808,CMP6937-GCDGQ2,6937-GCDGQ,Internet,2,Closed
1809,CMP0988-JRWWP1,0988-JRWWP,Internet,1,Closed
1810,CMP0988-JRWWP2,0988-JRWWP,Service,1,Closed
1811,CMP7465-ZZRVX1,7465-ZZRVX,Service,4,Closed
1812,CMP4116-IQRFR1,4116-IQRFR,Service,4,Open
1813,CMP4116-IQRFR2,4116-IQRFR,Internet,3,Open
1814,CMP7853-WNZSY1,7853-WNZSY,Internet,3,Open
1815,CMP7853-WNZSY2,7853-WNZSY,Service,2,Closed
1816,CMP3120-FAZKD1,3120-FAZKD,Billing,2,Closed
1817,CMP0225-ZORZP1,0225-ZORZP,Internet,7,Closed
1818,CMP0225-ZORZP2,0225-ZORZP,Service,9,Open
1819,CMP6917-FIJHC1,6917-FIJHC,Billing,2,Closed
1820,CMP0707-HOVVN1,0707-HOVVN,Billing,4,Open
1821,CMP0707-HOVVN2,0707-HOVVN,Service,1,Closed
1822,CMP6578-KRMAW1,6578-KRMAW,Billing,4,Closed
1823,CMP0423-UDIJQ1,0423-UDIJQ,Internet,1,Closed
1824,CMP0423-UDIJQ2,0423-UDIJQ,Billing,3,Closed
1825,CMP6145-NNPNO1,6145-NNPNO,Internet,3,Closed
1826,CMP6145-NNPNO2,6145-NNPNO,Billing,4,Closed
1827,CMP5339-TJFEK1,5339-TJFEK,Internet,3,Closed
1828,CMP5339-TJFEK2,5339-TJFEK,Service,3,Closed
1829,CMP2074-GUHPQ1,2074-GUHPQ,Billing,2,Open
1830,CMP5944-UGLLK1,5944-UGLLK,Billing,3,Closed
1831,CMP2252-ISRNH1,2252-ISRNH,Internet,3,Open
1832,CMP1866-DIOQZ1,1866-DIOQZ,Internet,3,Closed
1833,CMP2697-NQBPF1,2697-NQBPF,Internet,4,Open
1834,CMP2697-NQBPF2,2697-NQBPF,Service,3,Closed
1835,CMP6377-WHAOX1,6377-WHAOX,Internet,4,Open
1836,CMP6377-WHAOX2,6377-WHAOX,Billing,3,Closed
1837,CMP2105-PHWON1,2105-PHWON,Service,2,Closed
1838,CMP2105-PHWON2,2105-PHWON,Billing,4,Closed
1839,CMP2211-RMNHO1,2211-RMNHO,Billing,2,Closed
1840,CMP2211-RMNHO2,2211-RMNHO,Service,3,Closed
1841,CMP6350-XFYGW1,6350-XFYGW,Billing,6,Closed
1842,CMP8513-OLYGY1,8513-OLYGY,Internet,2,Closed
1843,CMP8513-OLYGY2,8513-OLYGY,Billing,1,Closed
1844,CMP1269-FOYWN1,1269-FOYWN,Service,1,Closed
1845,CMP5701-ZIKJE1,5701-ZIKJE,Billing,2,Closed
1846,CMP5701-ZIKJE2,5701-ZIKJE,Internet,1,Closed
1847,CMP8455-HIRAQ1,8455-HIRAQ,Billing,1,Closed
1848,CMP8455-HIRAQ2,8455-HIRAQ,Service,4,Closed
1849,CMP6616-AALSR1,6616-AALSR,Service,2,Closed
1850,CMP4018-KJYUY1,4018-KJYUY,Internet,4,Closed
1851,CMP3884-UEBXB1,3884-UEBXB,Service,4,Closed
1852,CMP3011-WQKSZ1,3011-WQKSZ,Internet,3,Closed
1853,CMP8218-FFJDS1,8218-FFJDS,Billing,4,Open
1854,CMP0345-XMMUG1,0345-XMMUG,Billing,1,Closed
1855,CMP0594-UFTUL1,0594-UFTUL,Service,2,Open
1856,CMP9128-CPXKI1,9128-CPXKI,Billing,4,Closed
1857,CMP9128-CPXKI2,9128-CPXKI,Billing,1,Closed
1858,CMP5956-YHHRX1,5956-YHHRX,Internet,3,Closed
1859,CMP5181-OABFK1,5181-OABFK,Internet,4,Closed
1860,CMP5181-OABFK2,5181-OABFK,Service,2,Closed
1861,CMP5176-OLSKT1,5176-OLSKT,Service,4,Closed
1862,CMP5176-OLSKT2,5176-OLSKT,Internet,3,Closed
1863,CMP9356-AXGMP1,9356-AXGMP,Service,2,Closed
1864,CMP9356-AXGMP2,9356-AXGMP,Internet,3,Open
1865,CMP5073-RZGBK1,5073-RZGBK,Billing,3,Closed
1866,CMP5073-RZGBK2,5073-RZGBK,Service,2,Closed
1867,CMP7813-ZGGAW1,7813-ZGGAW,Service,2,Closed
1868,CMP1052-QJIBV1,1052-QJIBV,Service,2,Closed
1869,CMP1052-QJIBV2,1052-QJIBV,Service,1,Open
1870,CMP3050-RLLXC1,3050-RLLXC,Internet,3,Closed
1871,CMP9298-WGMRW1,9298-WGMRW,Service,3,Closed
1872,CMP9298-WGMRW2,9298-WGMRW,Internet,2,Closed
1873,CMP3088-LHEFH1,3088-LHEFH,Billing,4,Closed
1874,CMP6681-ZSEXG1,6681-ZSEXG,Service,4,Closed
1875,CMP6681-ZSEXG2,6681-ZSEXG,Service,2,Closed
1876,CMP6116-RFVHN1,6116-RFVHN,Billing,4,Closed
1877,CMP6116-RFVHN2,6116-RFVHN,Service,1,Closed
1878,CMP3646-ITDGM1,3646-ITDGM,Internet,4,Closed
1879,CMP3646-ITDGM2,3646-ITDGM,Service,4,Open
1880,CMP2284-VFLKH1,2284-VFLKH,Billing,3,Closed
1881,CMP2284-VFLKH2,2284-VFLKH,Billing,4,Closed
1882,CMP2207-RYYRL1,2207-RYYRL,Service,2,Closed
1883,CMP6729-FZWSY1,6729-FZWSY,Internet,4,Closed
1884,CMP2664-XJZNO1,2664-XJZNO,Internet,3,Closed
1885,CMP2664-XJZNO2,2664-XJZNO,Service,4,Closed
1886,CMP0921-OHLVP1,0921-OHLVP,Internet,1,Closed
1887,CMP0921-OHLVP2,0921-OHLVP,Billing,1,Closed
1888,CMP2360-RDGRO1,2360-RDGRO,Billing,3,Closed
1889,CMP0931-MHTEM1,0931-MHTEM,Billing,4,Closed
1890,CMP0931-MHTEM2,0931-MHTEM,Billing,3,Closed
1891,CMP3950-VPYJB1,3950-VPYJB,Internet,3,Open
1892,CMP8041-TMEID1,8041-TMEID,Service,2,Closed
1893,CMP0899-LIIBW1,0899-LIIBW,Billing,3,Closed
1894,CMP9746-MDMBK1,9746-MDMBK,Billing,4,Closed
1895,CMP8875-AKBYH1,8875-AKBYH,Billing,2,Closed
1896,CMP8875-AKBYH2,8875-AKBYH,Service,2,Closed
1897,CMP5092-STPKP1,5092-STPKP,Service,2,Closed
1898,CMP6582-PLFUU1,6582-PLFUU,Billing,3,Closed
1899,CMP8242-PDSGJ1,8242-PDSGJ,Service,4,Closed
1900,CMP8242-PDSGJ2,8242-PDSGJ,Service,3,Closed
1901,CMP7839-NUIAA1,7839-NUIAA,Service,3,Closed
1902,CMP3446-QDSZF1,3446-QDSZF,Billing,3,Closed
1903,CMP3446-QDSZF2,3446-QDSZF,Internet,3,Closed
1904,CMP1237-WIYYZ1,1237-WIYYZ,Billing,1,Open
1905,CMP1237-WIYYZ2,1237-WIYYZ,Internet,4,Closed
1906,CMP7852-LECYP1,7852-LECYP,Billing,2,Open
1907,CMP0909-SDHNU1,0909-SDHNU,Service,3,Closed
1908,CMP8920-NAVAY1,8920-NAVAY,Internet,4,Open
1909,CMP3320-VEOYC1,3320-VEOYC,Billing,1,Closed
1910,CMP8774-GSBUN1,8774-GSBUN,Service,4,Closed
1911,CMP8774-GSBUN2,8774-GSBUN,Internet,4,Closed
1912,CMP5429-LWCMV1,5429-LWCMV,Service,1,Closed
1913,CMP5429-LWCMV2,5429-LWCMV,Internet,4,Closed
1914,CMP9909-IDLEK1,9909-IDLEK,Billing,3,Closed
1915,CMP9909-IDLEK2,9909-IDLEK,Billing,3,Closed
1916,CMP8149-AIQCG1,8149-AIQCG,Internet,2,Closed
1917,CMP8149-AIQCG2,8149-AIQCG,Billing,1,Closed
1918,CMP2507-QZPQS1,2507-QZPQS,Service,3,Closed
1919,CMP7159-NOKYQ1,7159-NOKYQ,Billing,1,Closed
1920,CMP2676-SSLTO1,2676-SSLTO,Billing,1,Open
1921,CMP9070-BCKQP1,9070-BCKQP,Internet,4,Closed
1922,CMP9070-BCKQP2,9070-BCKQP,Internet,2,Closed
1923,CMP6421-SZVEM1,6421-SZVEM,Billing,1,Closed
1924,CMP3295-YVUSR1,3295-YVUSR,Service,1,Closed
1925,CMP8016-NCFVO1,8016-NCFVO,Internet,4,Open
1926,CMP8016-NCFVO2,8016-NCFVO,Billing,2,Closed
1927,CMP4119-ZYPZY1,4119-ZYPZY,Billing,4,Closed
1928,CMP5549-ZGHFB1,5549-ZGHFB,Internet,1,Closed
1929,CMP5439-WIKXB1,5439-WIKXB,Billing,4,Closed
1930,CMP5439-WIKXB2,5439-WIKXB,Billing,3,Open
1931,CMP9840-EFJQB1,9840-EFJQB,Service,3,Open
1932,CMP6135-OZQVA1,6135-OZQVA,Billing,4,Closed
1933,CMP4350-ZTLPI1,4350-ZTLPI,Billing,3,Closed
1934,CMP0361-HJRDX1,0361-HJRDX,Service,2,Open
1935,CMP6907-FLBER1,6907-FLBER,Service,3,Closed
1936,CMP6907-FLBER2,6907-FLBER,Billing,1,Open
1937,CMP7566-DSRLQ1,7566-DSRLQ,Service,3,Closed
1938,CMP7566-DSRLQ2,7566-DSRLQ,Billing,3,Closed
1939,CMP6050-IJRHS1,6050-IJRHS,Internet,3,Closed
1940,CMP5336-UFNZP1,5336-UFNZP,Billing,1,Closed
1941,CMP5336-UFNZP2,5336-UFNZP,Internet,4,Closed
1942,CMP6854-EXGSF1,6854-EXGSF,Billing,4,Closed
1943,CMP6261-LHRTG1,6261-LHRTG,Internet,4,Closed
1944,CMP4560-WQAQW1,4560-WQAQW,Billing,1,Closed
1945,CMP4560-WQAQW2,4560-WQAQW,Service,1,Closed
1946,CMP9591-YVTEB1,9591-YVTEB,Billing,2,Closed
1947,CMP6507-DTJZV1,6507-DTJZV,Service,2,Closed
1948,CMP6507-DTJZV2,6507-DTJZV,Billing,3,Closed
1949,CMP6574-MCOEH1,6574-MCOEH,Service,2,Closed
1950,CMP6574-MCOEH2,6574-MCOEH,Service,3,Open
1951,CMP3642-GKTCT1,3642-GKTCT,Internet,3,Closed
1952,CMP0756-MPZRL1,0756-MPZRL,Billing,3,Closed
1953,CMP2927-CVULT1,2927-CVULT,Internet,4,Closed
1954,CMP2927-CVULT2,2927-CVULT,Billing,4,Closed
1955,CMP9110-HSGTV1,9110-HSGTV,Service,3,Open
1956,CMP5375-XLDOF1,5375-XLDOF,Billing,2,Open
1957,CMP5375-XLDOF2,5375-XLDOF,Internet,4,Closed
1958,CMP8313-KTIHG1,8313-KTIHG,Billing,2,Closed
1959,CMP2589-AYCRP1,2589-AYCRP,Service,1,Closed
1960,CMP2589-AYCRP2,2589-AYCRP,Billing,1,Open
1961,CMP5124-EOGYE1,5124-EOGYE,Internet,4,Closed
1962,CMP5124-EOGYE2,5124-EOGYE,Service,2,Open
1963,CMP5057-RKGLH1,5057-RKGLH,Billing,2,Closed
1964,CMP5057-RKGLH2,5057-RKGLH,Internet,1,Open
1965,CMP8910-ICHIU1,8910-ICHIU,Service,3,Open
1966,CMP8910-ICHIU2,8910-ICHIU,Service,4,Closed
1967,CMP3733-UOCWF1,3733-UOCWF,Internet,4,Closed
1968,CMP6833-JMZYP1,6833-JMZYP,Service,3,Closed
1969,CMP6833-JMZYP2,6833-JMZYP,Service,2,Closed
1970,CMP8490-BXHEO1,8490-BXHEO,Service,2,Closed
1971,CMP8490-BXHEO2,8490-BXHEO,Billing,1,Closed
1972,CMP3026-ATZYV1,3026-ATZYV,Service,4,Closed
1973,CMP3374-TTZTK1,3374-TTZTK,Internet,2,Open
1974,CMP6586-MYGKD1,6586-MYGKD,Internet,3,Closed
1975,CMP6586-MYGKD2,6586-MYGKD,Service,3,Closed
1976,CMP7472-EQOAV1,7472-EQOAV,Service,2,Open
1977,CMP7472-EQOAV2,7472-EQOAV,Service,4,Closed
1978,CMP6546-OPBBH1,6546-OPBBH,Internet,3,Closed
1979,CMP9279-CJEOJ1,9279-CJEOJ,Billing,3,Closed
1980,CMP8029-XYPWT1,8029-XYPWT,Billing,3,Closed
1981,CMP7880-XSOJX1,7880-XSOJX,Internet,2,Closed
1982,CMP8457-XIGKN1,8457-XIGKN,Service,1,Closed
1983,CMP4397-FRLTA1,4397-FRLTA,Internet,4,Closed
1984,CMP4397-FRLTA2,4397-FRLTA,Service,4,Open
1985,CMP4163-HFTUK1,4163-HFTUK,Service,2,Closed
1986,CMP4163-HFTUK2,4163-HFTUK,Internet,4,Closed
1987,CMP0027-KWYKW1,0027-KWYKW,Billing,4,Closed
1988,CMP2877-VDUER1,2877-VDUER,Internet,3,Closed
1989,CMP2877-VDUER2,2877-VDUER,Service,2,Open
1990,CMP3301-VKTGC1,3301-VKTGC,Billing,4,Closed
1991,CMP4423-JWZJN1,4423-JWZJN,Service,3,Closed
1992,CMP9752-ZNQUT1,9752-ZNQUT,Service,1,Closed
1993,CMP9752-ZNQUT2,9752-ZNQUT,Service,1,Closed
1994,CMP1217-VASWC1,1217-VASWC,Internet,3,Closed
1995,CMP0168-XZKBB1,0168-XZKBB,Internet,4,Closed
1996,CMP6297-NOOPG1,6297-NOOPG,Billing,4,Closed
1997,CMP6297-NOOPG2,6297-NOOPG,Billing,4,Closed
1998,CMP6064-ZATLR1,6064-ZATLR,Billing,4,Closed
1999,CMP6064-ZATLR2,6064-ZATLR,Internet,3,Closed
2000,CMP8707-HOEDG1,8707-HOEDG,Service,3,Closed
2001,CMP8707-HOEDG2,8707-HOEDG,Billing,4,Open
2002,CMP6408-WHTEF1,6408-WHTEF,Billing,2,Closed
2003,CMP6408-WHTEF2,6408-WHTEF,Billing,4,Closed
2004,CMP4199-QHJNM1,4199-QHJNM,Billing,1,Closed
2005,CMP9633-XQABV1,9633-XQABV,Service,3,Closed
2006,CMP9633-XQABV2,9633-XQABV,Internet,4,Closed
2007,CMP3407-JMJQQ1,3407-JMJQQ,Internet,1,Open
2008,CMP3873-NFTGI1,3873-NFTGI,Internet,1,Closed
2009,CMP3873-NFTGI2,3873-NFTGI,Internet,3,Closed
2010,CMP8132-YPVBX1,8132-YPVBX,Billing,2,Closed
2011,CMP8099-MZPUJ1,8099-MZPUJ,Internet,2,Closed
2012,CMP0402-OAMEN1,0402-OAMEN,Service,3,Closed
2013,CMP0402-OAMEN2,0402-OAMEN,Internet,4,Open
2014,CMP9822-BIIGN1,9822-BIIGN,Service,3,Closed
2015,CMP9822-BIIGN2,9822-BIIGN,Internet,4,Closed
2016,CMP1480-IVEVR1,1480-IVEVR,Internet,4,Closed
2017,CMP1480-IVEVR2,1480-IVEVR,Billing,1,Closed
2018,CMP9958-MEKUC1,9958-MEKUC,Billing,2,Closed
2019,CMP0281-CNTZX1,0281-CNTZX,Service,1,Closed
2020,CMP2194-IIQOF1,2194-IIQOF,Service,3,Closed
2021,CMP2194-IIQOF2,2194-IIQOF,Billing,3,Closed
2022,CMP9584-EXCDZ1,9584-EXCDZ,Service,4,Closed
2023,CMP7526-IVLYU1,7526-IVLYU,Service,3,Open
2024,CMP7526-IVLYU2,7526-IVLYU,Billing,1,Closed
2025,CMP3410-MHHUM1,3410-MHHUM,Service,3,Open
2026,CMP2709-UQGNP1,2709-UQGNP,Internet,4,Closed
2027,CMP7054-ENNGU1,7054-ENNGU,Internet,4,Closed
2028,CMP1455-HFBXA1,1455-HFBXA,Internet,2,Open
2029,CMP9402-CXWPL1,9402-CXWPL,Service,4,Closed
2030,CMP9402-CXWPL2,9402-CXWPL,Billing,1,Open
2031,CMP5343-SGUBI1,5343-SGUBI,Billing,1,Closed
2032,CMP5343-SGUBI2,5343-SGUBI,Billing,1,Closed
2033,CMP6156-UZDLF1,6156-UZDLF,Internet,2,Closed
2034,CMP5183-KLYEM1,5183-KLYEM,Billing,1,Closed
2035,CMP0068-FIGTF1,0068-FIGTF,Billing,1,Closed
2036,CMP5965-GGPRW1,5965-GGPRW,Billing,1,Closed
2037,CMP5965-GGPRW2,5965-GGPRW,Service,4,Closed
2038,CMP5828-DWPIL1,5828-DWPIL,Service,4,Closed
2039,CMP5828-DWPIL2,5828-DWPIL,Service,4,Closed
2040,CMP8421-WZOOW1,8421-WZOOW,Billing,4,Closed
2041,CMP2862-PFNIK1,2862-PFNIK,Service,4,Closed
2042,CMP6888-SBYAI1,6888-SBYAI,Service,3,Open
2043,CMP6888-SBYAI2,6888-SBYAI,Billing,1,Open
2044,CMP2729-VNVAP1,2729-VNVAP,Billing,3,Open
2045,CMP2049-BAFNW1,2049-BAFNW,Billing,2,Open
2046,CMP4673-KKSLS1,4673-KKSLS,Billing,3,Closed
2047,CMP2324-EFHVG1,2324-EFHVG,Billing,4,Closed
